temperature,soc,voltage,speed,soh
37.150897038028766,20.427131357575085,398.54450308522394,75.79682279100159,75.55930947996092
28.41048247374583,98.78972528908817,331.2497957813885,10.854440038842048,93.91381798965595
26.30103185970559,90.22660828606516,392.4228237306836,116.5623210103266,97.8409627269262
43.977710745066666,91.60849805840736,358.56586897760826,75.88767172945643,85.24747662391374
44.31264066149119,72.73956296406976,327.3378389743776,118.30746251061069,79.34170682661525
41.167946962329225,47.58295429236292,401.2730049431586,40.66721081743633,82.46011624617373
31.092275383467413,91.49189192723847,377.96305702366135,116.54461934284775,93.47673670145394
26.95344228012768,43.32135425209539,343.5761512863573,17.467469727434832,87.21352142033098
38.684660530243136,65.01692346737623,409.4681174332668,4.883372681643414,85.539487857956
33.80304987479202,27.97847778751059,324.5258313870551,3.958087254552307,84.19540710758946
27.440764696895577,93.75645041062002,340.1819608197763,55.78444447190725,94.45978084265954
34.903538202225405,31.261636621697065,395.20469278058613,9.960503697431374,83.72320503369731
25.687770422304368,37.99174445843258,390.9377930309889,61.460146100112205,90.90349270323932
43.18640804157564,64.6507326502572,348.9271693724478,39.30006042106805,78.70030831058463
30.17559963200034,81.12744001703852,326.2024875352783,40.275479096893875,91.80839903777733
38.25044568707964,69.54810447490391,405.8078072224944,76.27307958542038,86.20701873735557
31.234221521788218,38.57071302401249,351.36976380699025,19.57176073819442,83.27926238491985
35.40136042355621,20.075443402199227,339.57134149282655,91.98640444076773,78.33206849693038
35.934205586865595,80.57204642459513,371.6061822360977,69.84371037343617,90.21121919267487
28.69708911051054,98.8165860728875,411.0227199282447,109.79335546170131,94.26212181155938
44.39169255529117,84.79304962448724,324.3546577843375,43.780878452102804,82.02538126547107
40.502656467222295,56.816529452529224,396.5804088030888,117.92579904805507,83.3244213793592
43.78997883128378,92.30138091192853,377.24732279387086,69.09931760568278,86.42845925413972
42.89654700855298,52.787813849468,362.5449116551817,116.80823474250406,79.1662438567332
36.9579995762217,61.9947267394774,394.408044410506,3.2472784856538395,86.65595639891855
43.437484700462335,58.17038139165466,416.58244244416323,87.35715868948655,82.42417134578011
26.76985004103839,55.809909813241994,342.9206211162691,97.99458291512835,90.02068348773724
28.919657248382904,82.01526154351245,334.36473650721194,6.380794401178509,94.93494457894847
25.90454577821076,62.14151258155936,411.2881745222697,69.47635968194949,91.26300437968054
31.506606615265287,45.33736976201729,386.89530774573035,96.2330752307338,82.76490055477592
32.77354579378964,40.65265341267826,363.7986021561966,67.32464702676873,85.45813416696724
30.426980635477918,23.01978535739467,377.3259570264283,7.657630848655996,86.26827825811289
41.57475018303859,66.65561295064367,394.56139051762443,83.21366890779737,82.79798940828496
32.135066533871786,38.39691323208274,397.3031898705717,7.271629760797036,87.43773124366939
30.618690193747614,31.850713761310647,411.9894180818965,98.09626740197263,83.86154259096217
35.85392166316497,72.3063971062142,362.6842788895623,5.1641019968033275,88.52111857501501
27.818484499495252,74.4967406257239,349.3410910019395,16.487685721244496,96.07572077233684
41.043939615080795,80.17239138061328,383.9664266789842,33.01291086279222,85.94162090701786
26.491012873595416,60.28615170708732,361.572789927953,76.003775071296,90.51811334092936
44.73773873201034,91.52436841631092,379.4598453948978,117.16309195575671,81.3323793532633
40.44489538593315,94.90742027185823,361.99857984559503,14.138742314392129,90.14149650135845
28.974313630683447,84.58967518339915,335.29957866781746,17.12492030567021,93.0495984314831
25.110442342472048,70.84747856065498,366.9426751658958,44.264447604117635,94.36583169471068
41.30922856909668,44.29767628729509,389.0917821941033,100.34629653063843,79.07054756181545
39.13714687695234,98.6355937296177,399.928380766765,56.0677143300977,89.32229138109902
39.58014336081975,41.93089337535507,369.3326276796547,38.5932720306986,81.08641459120152
40.42540693371892,36.21255375923448,336.5237890210401,67.34445986506336,78.93370908722383
26.480893034681806,55.37232910292662,361.46877096494313,31.262783693490004,92.97086416986237
32.169314570885454,24.547245656991077,398.6293928841698,48.13918886970251,85.48432604250392
27.317381190502594,98.27955717374326,361.2859270617073,39.912617907845025,97.9421844278825
42.26206851751187,67.07468451331398,389.6530793604222,96.49692268975751,84.37788777650535
37.46596253655116,64.55616733313403,370.721368167809,110.9106871725601,85.77406872238639
31.617960497052984,72.46370239197759,344.12231251093965,91.14866305882943,90.0589500774014
26.27116700572047,59.76189182217653,399.61505080230745,52.690029123598016,94.12664789838547
31.219646434313244,22.565081367563327,328.4213454070687,60.52019729959965,80.56407190623726
31.503666440534943,68.98490310723174,372.48902827551507,15.008843271532282,89.64355571721445
39.59212356676128,77.29391015651446,340.8891034243405,89.62376533614453,84.02387582065678
37.75114942710426,53.33992484992425,326.7065628541376,71.57708152740528,82.53374119426014
42.744254851526534,80.58364576569544,370.29339370832486,108.29279953649237,84.80692243741824
34.44429850323898,38.16010394707365,369.95621559349235,24.073337229018385,82.4028767231921
27.391884918766035,37.70212728529472,390.69009016757207,91.16713463191346,87.85794514578869
39.2648957444599,32.913359015005916,394.4750693051905,82.16059940630277,78.59901373289443
40.21570097233795,49.75958078313295,392.77914886928966,31.901464057170262,81.90368266183624
36.22554395138992,87.76096283112668,360.9558732916755,80.08543674489901,89.5372915470046
40.41934359909122,86.23296497192514,383.1689787226563,110.92480566919794,88.61840446876889
34.87591192728782,50.6259366370803,377.694524264396,110.21231852005427,82.97252163305104
35.45465658763988,67.12949887841893,362.15617561169194,86.35518894193696,86.37094876621694
33.55082036717099,77.66530531799324,379.7212694185993,5.768773504087212,89.38380296310505
25.508382534881903,39.29654197024184,414.72478767062626,104.67172047841939,87.36034366722792
27.157828539866088,33.45128687157977,339.2893743681377,78.9334328405448,84.70620884130109
25.628583713734685,97.76767945698488,410.57720957855264,37.252110381928134,98.81590921040375
37.72820822527561,69.40458505676948,325.34555139831986,22.470043404683917,87.01578062347274
31.287119621526532,98.51325774669311,350.83892129016607,13.944463559678052,96.06479085088189
35.17141382329405,47.020478970578324,348.81452486115285,6.028427910931318,83.9873256756437
43.15132947852186,76.24253599793052,382.63651078809056,90.49238975409078,84.12401464319308
29.9858445829775,37.80829092329902,333.12249517772904,28.301159873193036,86.41458876039381
33.207658460712594,40.896013701913034,408.23476118397537,2.9103523251906083,85.94731879831835
40.11102277086097,60.952169701569915,402.8551408465041,47.672478221038716,82.08917939550159
29.57596330983245,45.5694500406457,385.20658196852776,57.91284967108067,87.81352859543821
26.53959819657586,33.40972510724676,365.84138317921975,20.30762770801523,88.41739605564014
30.79502905827536,41.030456159146084,413.29560421420786,5.285800339505973,87.657383691072
28.22442574508009,22.859871557269173,403.0746554720556,22.695057971768264,86.47124681774334
43.59395304685146,76.35388971819893,369.93151480812446,81.49233142038892,84.20807363789658
41.16240759128834,59.36933256686893,390.18733544543113,9.86924127014477,82.06540889587217
37.66807513020847,27.539445312362048,376.6929952179685,66.60444366683926,79.4398686679296
42.429211803754356,33.7355194502793,378.79422383882644,17.569438548980003,79.61300570504432
41.07344153798229,28.202763049011523,353.0976069437471,23.482700829650327,78.0450793560943
28.731401177720716,69.00742466207012,366.20846046248965,47.16934599200384,93.07010601305566
42.85117996979955,27.536829088999504,327.81214307897443,12.09904032644776,77.39122475076982
35.786844838313016,80.34258664281728,355.73486916645925,20.784420333865544,86.58855741673675
41.14880310328125,21.640873545631294,389.5828515362152,41.874289374162494,78.67433527655139
42.92182599846986,39.95006303967137,415.32160305061865,39.56028065980402,79.22576943389589
31.360069499437277,91.25333407135257,416.306411276302,89.91257828108783,90.38220470849386
27.201038490553536,77.48250544977968,375.5722869124892,8.973876615170923,94.2995632695261
29.558703250838832,25.83746663405502,380.6622251809582,103.25408827996121,81.7793919628934
33.54215577252513,85.69008835881438,338.5721185500968,97.94786048873459,91.08468069442458
41.360295318449865,59.442809723216385,389.53081080935306,91.91899676303261,81.90341097002617
42.21461166512687,87.74264217350634,327.0658792674386,37.1246834955759,84.77517640251003
25.139042610623815,68.05918195603147,348.4685685799445,98.7458142648945,93.65149321297628
35.214946051551316,74.5466425626287,386.8363347285442,21.936249634713697,89.97045560704906
33.34822006297558,99.48012483165665,351.03101315434895,14.92910470260339,93.57116761891655
29.442156209414605,38.58684367392145,324.9846874114454,5.3947600187384825,85.1962883398746
27.397307346673657,69.91564598091107,403.1870409350964,112.7172435606691,90.36277733696517
31.75230342807256,56.82571120459187,351.0330007134563,36.96130772463284,86.7573916119281
43.858194078250385,23.156156233815317,326.31052248586786,110.11414562134871,75.13907510545035
31.464058640415104,21.157651320229203,327.4788164502865,32.713627382319565,80.19438220217546
35.37581243486732,29.538286225428692,345.1758798788754,108.90791512036195,80.2080037444308
39.060379177903556,71.92733924308385,337.80159472215263,108.47148634153059,83.98603301395323
32.27259204758588,65.37304703307137,397.43001177801506,110.84112540128555,89.55318796282674
44.435641654419214,64.2743648930982,352.16840466670345,59.53841271410325,81.45979037021114
44.24894589884222,22.548541002260805,400.46957850398326,103.91355441586704,75.36215373547178
30.035645916507285,57.54423970880056,337.38459978231526,114.09190754007842,86.71421624784227
34.94497011784771,93.96982542740228,369.2879179544084,38.95403302766154,89.99579298113468
31.017566196335395,51.80734954485173,388.8037133553129,50.26492868190661,87.35508731002678
30.696809887549353,69.99379758307651,385.19908538658547,86.30882248028928,91.17254168808158
25.737738947090655,82.38549404985149,380.1129409930269,36.043178606796104,96.95778252374532
37.19128667959794,82.714022331351,412.48216019311695,90.45711706951907,87.56212924581114
35.05358046457723,61.542406591621706,342.8525147706744,8.867057425624072,85.95928100221836
26.029575024999787,88.6361556321869,369.37192044621054,62.81980611462507,94.329982724637
30.57292928473223,51.31024746909976,408.39925500724087,14.677618090049425,88.7382798337072
43.165317719333075,91.09545718278386,327.7893765595157,35.19881717240117,86.34387212554387
29.79123781333945,39.218173311643625,325.58882682530754,31.035047098376637,88.65295790449206
27.897897441824462,42.41731255924569,343.3302287558291,100.67184882751992,87.02871986622837
34.78905520555126,24.24964993592009,383.3021219538019,23.222070648743696,82.8532431643311
44.71300908221201,83.64654692338263,345.9879626449807,97.01375041909426,81.86807922539178
29.84110543023001,53.36441889861645,339.02398838087987,95.27524150895064,87.44728613767795
38.44271094811757,38.32932911291192,365.8802315358292,59.865966666867585,81.1553734633925
40.232392306574354,38.54322220932637,381.35980687694115,28.061190671535556,80.48362641102646
29.752750879847994,92.11199529833866,344.85577070167403,27.227560794746726,94.63642706265891
39.56432697223719,86.71332803688296,350.0691186723742,55.790957653901735,87.64260275726599
32.355662654385064,64.28247082857466,381.3559304811514,1.0570808872219573,90.54294593836372
37.64611661187159,69.28886403325768,414.5738421989453,63.76209055336394,88.22983331390851
37.670594215217896,57.94604564402328,387.4741727438088,114.33354309204664,80.07929949561034
35.71549368149517,51.33332343030471,398.290414358456,18.564825823511583,87.35291620397096
26.805795401088165,93.23815049746652,356.6810094755469,68.80147457707241,93.32681376270415
41.70604991178476,30.049016281624166,347.2254359384466,115.41344263733481,76.91085223336567
31.415601299434716,53.475743177298234,365.42677432026227,103.26265673899202,90.0944587589894
28.730370207997083,47.564952639030025,400.7132828711674,102.04561396576084,87.59893088781402
25.81550283109528,59.85205762009187,365.6299641790556,98.62199164754269,91.24239546231826
36.81785886376483,56.610549963614005,404.6725408789861,37.082832726742275,85.04054635965751
38.551287236845646,61.511162532086516,418.8771980695127,106.87401975201747,84.94808714425777
25.331756578557123,31.19351817815953,327.20266657303364,112.96084214798053,86.83609643131999
35.24186116598562,61.05132012106217,324.54101560837034,59.49509079588473,84.85401879156535
29.529915503958758,39.39350511097687,334.9589702913362,42.54852567113505,86.31816607098472
37.903455808188994,34.746507919055304,358.43696757343463,49.707481872702736,79.18246798555938
28.487328580099827,25.186737502895298,333.10422091454325,40.10477301975187,84.83614809427631
38.818754762049316,81.01220470049127,407.0664477618756,25.49021304294481,87.59237978422885
32.734706926010745,54.195353668524795,322.3146251027064,74.21381643034672,86.23216024447846
43.73459977473469,70.13149466494067,351.57927163358227,67.51162634943874,81.17965367853444
27.750418882919867,78.20746746437946,338.4694629494205,55.51020852471307,92.83371171377564
31.82132702100517,74.34533322508427,413.15393301575324,11.501446402179813,91.7736733360557
27.269470424811782,57.640057527174584,386.9481004890028,95.62715576471997,90.15889081071974
43.49387236557126,51.031882316138386,411.2030256451375,20.992027530094703,81.46207420748625
42.54678706761962,50.076792771253096,417.23287103103934,13.747445207525777,81.4195749833546
30.15883255430311,71.20390375440451,369.7098243677369,74.7685674579537,89.40697243669956
38.19968092068358,59.58354839534987,343.4319108048026,47.83732334852678,84.41840625694421
41.34444400402432,87.93057983908085,339.37287861965893,7.1770170422795365,87.16482228040489
36.10401623198925,89.97615874613697,342.291886168584,42.66820259532699,91.74053734566712
35.59301156712013,33.64483024052148,390.8593307622003,92.61364227419553,83.27335030930978
29.837045818009035,30.89869212365805,324.0445728123001,73.82990462605171,82.23830331018974
26.862055356117985,70.43207408287996,325.1361073032715,43.534322758439615,93.55398433925176
42.944315159066534,44.09805984498235,380.81429423831503,23.01657499615057,81.22254756540242
43.00836114326661,21.48565750120791,384.20571467374066,75.81547449657279,73.52483265223094
37.66202914546536,91.0914135490364,386.526292432246,106.50663611356264,89.47083397549653
31.780595820974014,38.15206137950466,357.1880504588591,77.55272616190966,85.81921007234114
31.984191492253217,94.34245213486473,400.5944888714153,97.5484625580269,91.3913586056135
39.51911357740479,77.39475607026029,373.36245877266174,62.583340626524524,85.82519060461075
42.94220519905154,81.01227919291874,330.54656300094194,86.15653280892346,84.04833363706817
42.741728485302346,36.11691966345283,399.7099307067345,107.54721285340229,78.27434299848473
40.597510917152476,38.73555404934503,415.30677862704584,92.7814773910386,78.06660567988855
37.84063292308576,61.70142030592526,326.0036313002359,109.18247440777748,85.16273016360756
26.682799299900978,33.76798821198897,359.135133870058,51.73675225392718,84.36811275038139
28.232574281892276,44.43453541464258,368.75160448347475,108.5064306152468,89.02864149897908
42.97108377054158,45.716998235824356,334.6470760078317,74.58806813780491,79.55501007205581
37.1285811931918,32.77039466022113,406.7708947782877,104.40585192980325,79.4853451255907
25.183941032332594,36.41462667161286,348.4149644890044,4.725183652540248,90.83808411724223
27.02943085732064,83.08414736066052,398.300853993816,78.94228582962434,92.87742784764919
38.27003538216112,33.37566836378147,387.0994482028316,101.75700946534785,79.85258739958273
25.101231676924375,22.2765913475138,379.80458224670235,20.90424403718397,87.8184679484087
28.216161028349973,70.34839541031508,339.21428486965544,79.41443201579078,91.58061912385654
35.97467578733172,98.078649551396,342.07035205509055,98.99456570599578,89.10822783106835
38.83790395385387,46.49710516984971,324.73484047465695,34.55392435591645,81.28397756225701
38.03922519005201,29.492456255700183,344.0712429782266,48.629559348767046,80.05857186635697
29.485386189211194,65.63098602940246,354.5443609460514,68.34212621990633,89.04190166149617
39.24358442695072,92.5083368876517,403.31453038624255,62.30012266614745,89.32442191893172
29.744981749936002,82.7249423862783,356.6392666714805,4.702727164456277,92.91290147906597
31.507993963185356,69.80126947301729,395.4621782765606,11.840651770249613,92.58320282951786
39.92982810236048,45.20451972860795,363.9442281295488,12.055989516523358,84.36513101469632
37.992657980944294,63.3504138620976,398.48683119938886,31.472148659901002,85.41619636755804
41.98446820988356,27.299587304340427,417.627160043704,29.50369353629391,79.67084304088725
38.15225784600687,74.3156339424536,343.984155805758,89.06668605441595,85.39604140836828
36.36617206670943,78.00768151181207,406.2341611963876,68.72932632193735,86.96455727715926
26.87349535656185,97.2025298327935,382.18240863057747,91.67713015742893,95.60598713330639
32.35431606118867,40.83178869960573,401.72942615886546,8.387526889304414,86.49007700316453
30.30404735363451,21.47651352344181,385.1585902267805,58.22570849659208,80.84568385203092
29.87979286758167,63.64867715417205,362.394950727415,38.85306951183233,91.20479911178255
44.46021109504891,76.54324035174515,342.80749394417904,101.99271729068957,82.12261126276498
32.861954493335205,83.23259807063904,327.0035225331165,84.93469882918839,91.63987419954586
42.84093110354227,35.499114641984846,373.5518364460717,104.31101649921555,77.98181289930581
37.62277251994526,40.94022952296189,419.0326094526866,5.571254688727207,83.62619439297528
40.89622607083297,61.00727402138371,393.8041805014206,86.49881874799206,82.08766848773794
35.052741862103844,46.448064797600146,352.73455413990166,64.80100225914936,86.25118268114824
36.53807769252718,88.8409189269956,402.7204800086735,99.00000348186789,92.50530498423646
34.85035387637728,57.90081229909762,396.89840001764065,60.85927091109852,85.81798399340299
28.90485975596089,83.96629152816024,348.1635793353457,64.82508934822907,94.80060209259021
39.44904230523011,66.4495808385883,321.43074897942347,6.212085713047815,84.12795302973551
30.615447248817116,81.84721132936896,331.81626385339496,80.222743804316,90.53999218202911
25.486319328629076,46.613838922425906,407.7306190312058,32.776785072606,90.34268730279862
37.909445918143355,86.51332975442489,403.65630353048715,2.3632706614584587,91.04765356576296
28.542213588140978,41.96578524408173,349.52090008783625,7.972459500723605,86.69292950308296
43.80917168705829,63.68790464026326,348.519542628442,114.87427307592309,82.58033898907684
44.07857154005175,37.12056905390994,399.2864987102471,41.52927474958163,79.49003031222581
43.29728780440897,58.04212173009547,413.7737469895422,104.16907543453907,81.5745743462169
32.40317400510889,45.45401676069625,397.91372567976,115.1612680883107,84.41138800706645
25.30913233057735,41.33627445097714,380.55786770307617,113.19206266047873,89.60093057790645
43.56637125175451,97.35880144224299,344.26713503318047,105.80702888393041,81.21448394598234
33.563682966346285,32.80592843893845,372.5747914095261,107.38126949535611,82.82215405545989
44.33309638087339,82.98606699659162,343.35118585932645,34.68096532091418,84.6281278746338
44.272399541785056,98.73319675865719,400.80114200967733,18.176386831242993,84.86170012437262
42.0601891093472,21.592118699206225,358.69610795177374,76.71150745055084,76.46481474387757
30.888977841391714,75.9221931233676,403.36972169940265,58.57267102425886,92.40352364899307
32.7019545720385,40.23294444450297,358.1609217982725,11.849606243420524,82.7777868993154
42.02273343033714,23.239025946264356,402.41494051998916,81.3049579226893,74.69010695400536
31.338440103125553,52.23116631653046,353.3317815165242,67.54320089817281,90.11064841058246
28.38985493372185,94.81742481367,364.013270461767,103.56808809725268,94.2779413853363
36.136025249167005,20.941207549359817,381.54884193426574,73.10205548260784,81.07645238184185
43.723095483215616,67.03085535438254,327.02876140299185,68.87354156661044,83.20379068236025
38.92059593349946,60.11171828762595,414.8207061815464,52.89020679991535,85.14570832985427
36.4012234017873,89.8707331496838,377.3605786123803,55.53444838666444,91.62865477655463
26.943529875415372,26.72013716165005,370.7820014690802,114.52574723749393,81.88987518169215
37.30014453398339,74.52208239093203,403.9393971119912,16.61352112802872,87.95955506928813
44.801077002085265,74.40877587466218,406.57627298968276,53.54625822986246,78.45460965448686
27.801680304730482,73.52640134898266,372.2260404529016,78.69926807122114,89.67708656576283
35.36659304727473,95.38675959480295,412.72623257936374,51.96127747084795,91.15707314175486
42.54746143855911,85.84700232055043,326.47377660764806,33.985875244890934,84.73551708763148
39.81537235508409,23.357818099480482,331.32257922512173,34.48288449154258,78.1001328380057
38.94031481990536,57.68662805636105,379.678823001444,28.03872555092589,84.29384326810238
39.049681679742186,51.83624449610668,355.4065861793584,41.26838406997076,83.07493949193672
32.1898230243951,44.81177768726417,366.4225166189199,104.60097307002803,85.04214301618724
30.871836885289866,56.10693801232778,352.80792178971666,60.62694603875942,88.5078629547017
41.18722310957027,50.7355347940782,360.4725311444936,28.828647369338213,80.28758170130979
41.20226789358362,54.586711990293225,402.26463471462995,46.14320604318389,81.27923980963072
42.341446371602075,98.3409492486914,379.34761998543047,12.699649449428163,88.63044068626608
43.26481105112943,27.09063797996646,419.7344549283498,108.48428876864855,75.90035341421846
35.22684797721875,93.77846958709839,398.6879197820963,48.983739850971844,90.11497500459059
35.03032589374399,58.41893707768214,347.3666254101827,117.64694455116909,86.28771146000395
40.9659035793355,69.89937963996329,346.4345117726696,41.70465279150231,85.42281787661607
37.999278615555305,86.41463732941551,353.5898270117007,100.36272566725454,86.20169715880637
39.03933754515407,48.837042331940445,404.32594806477425,30.766237594974385,82.81733953207186
40.91585338872202,54.43375264703735,322.72876506505656,9.138347205312268,85.47438104656239
42.800106836351326,52.76147842229712,343.0181278871258,3.8080034008560837,81.62904442913933
31.759903137030715,49.978481802860784,410.49184203442667,72.74021119737402,87.48447351740758
32.51165905279888,94.0423457317516,383.9896436083252,37.388840600830726,92.57807272545335
26.87963879681738,86.31439129544097,342.68470955010565,53.2223856570994,94.51210663579226
36.56560281992348,28.719999189038088,341.91449682325805,98.23764427209544,81.8900192478674
25.71884547593484,28.64986819816768,406.2618101759431,29.772970283376257,88.30327328119496
34.3119603626492,54.229561188239295,409.3757508277046,37.03829720818959,86.5938571964503
35.852892694151535,27.892590138624726,345.61310909621153,101.44034220704008,79.9109387800288
30.730825042565687,69.52744762168957,362.05103580765325,59.13147280122049,94.04657720238892
36.81666521138021,31.49532858093871,403.4595738628317,99.31982004629852,80.54221075273686
25.610004998780987,61.78986111734409,397.10074386098853,44.93712041595796,91.52962614980335
25.746963774984287,20.57759576029742,401.39161065660846,47.80439769925302,85.51326289921221
41.45201121319317,45.32770787301174,371.8398190787969,20.05660341339075,82.21634957913817
32.20381282822526,74.17525789381243,411.1549048305173,109.96150243139596,87.37359829684381
27.541210253037697,58.723115218227875,352.5951543954435,107.61404328151313,90.13328628143208
35.444865201096086,98.26155887991905,335.66721343475183,118.10604174777282,89.18113971924811
40.39987106197222,89.92830368529687,390.87323325648646,48.293655260365384,85.20402780829075
29.316420549936865,48.7256623234521,373.9354416006896,98.23379301103705,85.82356724897147
37.45780951638,23.638923317781966,405.4585768809481,49.794447800654225,79.97115031515366
26.70694929987536,87.6501040092015,328.1159249124715,54.51585467051673,97.2069392674086
26.033634423372153,92.89874482517371,404.36924034380667,99.59992723137894,97.53631904648321
35.62709263136296,85.65019147352294,349.3294653208822,21.28401250636797,89.898352206036
35.81270243220213,30.23599527358119,385.4855667168183,26.437312135410277,83.63216786090301
37.74859802996413,99.83321075298302,324.01287890782555,37.767388847497806,90.07543406323869
39.52182667445323,40.686737724221906,380.9581296303601,94.5814839000069,77.90809889514597
44.517041589250695,77.9363930246696,391.7271689187336,44.71818592416993,83.83477342430297
35.326006966023904,92.64279010685772,356.87502145056203,42.98018499369139,88.95105985853593
31.45912945882492,38.85496914645675,341.541070526214,119.85796143062902,84.95813163455072
40.90372389537407,92.66068437416529,373.7630676603545,46.056737171937534,89.18218438557545
30.416645025241486,44.75852633558936,403.31908044356464,29.732464357870438,86.38237854317636
33.77942841411272,98.1130577907245,352.35473582966506,74.78564138411319,92.4955324109939
26.56912762684532,42.50080163043797,345.246929752128,96.2255942346001,87.96567493257494
25.50701486830915,96.27486598062681,347.8935308637688,8.35294004677911,99.5568425564615
44.2529682935585,24.283572071413992,414.91321529166646,74.26706773661701,73.68694325178555
41.719602410244114,76.74176093358504,355.92769157645597,4.28825470562697,86.65224580089556
38.91948412187396,62.568890706960296,320.3604239888287,63.15988211754215,81.79889585394885
33.1790588882854,58.23016616981845,398.16812079596195,30.838987650937103,89.15777415395172
28.465886401416917,37.8795451404672,389.92747953353904,36.797003720782286,89.15978075313939
28.12874085342172,76.44766318211936,332.8568264602969,56.05151567788592,91.59305582585027
30.004857963291908,35.264759315704566,418.49042491349127,111.25289528947044,86.87533876253835
35.98453329412241,64.22734367878147,380.80622853051113,85.28007679054518,83.5847928803098
39.29191845400125,40.259629043220066,370.07794909406016,112.42147155413957,81.3655185117559
38.203947534354626,96.44971038250848,358.2219267622891,79.19652054704132,91.50106125068952
30.598677938918858,22.290495506852224,409.8672755563638,0.8529296505431594,85.38470451645661
44.097305613263885,35.97826240889893,344.3963481418563,31.870223681721313,77.25162632961658
39.75793833391537,39.384848510995816,348.5768900219902,108.69270932644487,79.63350872014104
36.087081050228015,53.125426061425316,332.2410806686567,77.21346251612937,82.98906928234427
37.234414924687044,38.61841934960428,395.91190955842603,117.79766838843298,84.79221969418812
33.3920012485558,59.30792722150282,379.5549280405853,18.715682306195475,87.20242703272244
29.95461979002315,89.79724186068312,380.90661692544984,35.60973997278233,96.36978752937343
32.11945357302523,76.96507371273367,341.8470431019464,43.48411914204436,89.51003583513727
40.15692220928738,66.39695844280888,385.1168389127084,39.18693818007726,87.12803248562992
25.287869772595116,27.120254238614372,396.5458447246864,30.238983617985674,91.07448791975497
27.321452810138325,75.51936867114205,355.78885307256894,53.21588589081334,93.80759064402675
25.920052840435055,33.31314274487519,400.1347143961712,77.07577480432454,88.1347572581962
25.814576046379404,82.90939087693584,354.8790588532021,37.350830746403524,94.11456844013982
42.10921168022014,40.004540680812255,395.8138461509288,9.563990797710682,78.68851132519241
39.07315718760047,53.36389826567207,323.3730107457719,85.0239032271796,82.3408143779531
34.4834765817465,48.03761618543423,375.1164601473653,55.08198669375224,87.15237006213754
26.95668321302003,88.70511317398854,416.9526560639887,66.77787673080759,94.94342234058645
34.83231750233665,30.12355669707265,418.12446006823905,54.64807885966981,85.81931985333917
34.469435415611315,65.25159059078308,348.17525783417403,106.84290041458924,85.33575299985587
28.464037398200304,31.36492875544498,364.13990910803557,67.0493996599656,86.07081588340257
33.677032984759464,76.38366689057493,326.2977907986633,110.79322078220996,88.44646843467848
32.970094687947466,92.40625022355849,407.33413076045997,61.26904098672003,92.57453964578222
37.317001961044326,54.76861230938027,376.8572153140214,35.11057946883382,81.62570995905465
37.701873017352874,59.04738082119807,358.5100678940517,42.65311046114359,83.8394121318393
25.90608019544089,94.19382691862099,331.2770558489153,62.65551523017427,96.7445451128686
32.49225229252942,61.67931109194857,414.6767285496889,63.598732536601034,88.28736027906918
